Time, PoorSignal, Attention, Meditation
1536307663.850, 0, 57, 34
1536307664.861, 0, 78, 26
1536307665.865, 0, 91, 30
1536307666.843, 0, 94, 23
1536307667.865, 0, 94, 24
1536307668.863, 0, 78, 35
1536307669.872, 0, 56, 44
1536307670.834, 0, 53, 44
1536307671.865, 0, 43, 38
1536307672.831, 0, 57, 34
1536307673.845, 0, 60, 26
1536307674.847, 0, 51, 30
1536307675.841, 0, 48, 37
1536307676.845, 0, 38, 41
1536307677.856, 0, 54, 41
1536307678.865, 0, 83, 50
1536307679.859, 0, 97, 60
1536307680.848, 0, 90, 47
1536307681.862, 0, 78, 48
1536307682.832, 0, 66, 57
1536307683.848, 0, 57, 40
1536307684.848, 0, 78, 47
1536307685.843, 0, 81, 54
1536307686.849, 0, 94, 48
1536307687.844, 0, 100, 51
1536307688.846, 0, 94, 44
1536307689.862, 0, 100, 38
1536307690.845, 0, 94, 29
1536307691.857, 0, 96, 26
1536307692.842, 0, 93, 20
1536307693.858, 0, 93, 10
1536307694.858, 0, 100, 17
1536307695.862, 0, 100, 27
1536307696.862, 0, 100, 38
1536307697.845, 0, 100, 60
1536307698.849, 0, 91, 56
1536307699.832, 0, 81, 53
1536307700.846, 0, 70, 57
1536307701.857, 0, 60, 34
1536307702.846, 0, 70, 23
1536307703.857, 0, 74, 27
1536307704.843, 0, 90, 35
1536307705.843, 0, 100, 40
1536307706.863, 0, 100, 48
1536307707.841, 0, 93, 51
1536307708.860, 0, 81, 43
1536307709.846, 0, 66, 43
1536307710.878, 0, 66, 48
1536307711.832, 0, 60, 35
1536307712.847, 0, 61, 24
1536307713.855, 0, 70, 27
1536307714.849, 0, 77, 26
1536307715.847, 0, 87, 37
1536307716.846, 0, 97, 43
1536307717.875, 0, 96, 41
1536307718.860, 0, 93, 41
1536307719.841, 0, 87, 34
1536307720.863, 0, 83, 43
1536307721.849, 0, 75, 44
1536307722.840, 0, 83, 44
1536307723.832, 0, 93, 60
1536307724.841, 0, 90, 63
1536307725.876, 0, 84, 57
1536307726.856, 0, 78, 38
1536307727.843, 0, 56, 17
1536307728.857, 0, 30, 1
1536307729.845, 0, 53, 3
1536307730.855, 0, 57, 16
1536307731.850, 0, 75, 35
1536307732.864, 0, 100, 41
1536307733.829, 0, 84, 38
1536307734.847, 0, 80, 29
1536307735.847, 0, 77, 34
1536307736.858, 0, 88, 34
1536307737.862, 0, 81, 40
1536307738.861, 0, 84, 50
1536307739.844, 0, 91, 40
1536307740.880, 0, 81, 40
1536307741.846, 0, 97, 43
1536307742.856, 0, 88, 40
1536307743.836, 0, 78, 51
1536307744.845, 0, 60, 43
1536307745.847, 0, 53, 41
1536307746.840, 0, 53, 48
1536307747.847, 0, 57, 29
1536307748.855, 0, 74, 40
1536307749.859, 0, 75, 35
1536307750.856, 0, 87, 35
1536307751.862, 0, 87, 44
1536307752.857, 0, 84, 43
1536307753.834, 0, 84, 43
1536307754.839, 0, 80, 40
1536307755.832, 0, 94, 35
1536307756.849, 0, 96, 35
1536307757.847, 0, 97, 41
1536307758.861, 0, 100, 43
1536307759.860, 0, 87, 44
1536307760.864, 0, 78, 43
1536307761.860, 0, 64, 34
1536307762.854, 0, 60, 37
1536307763.845, 0, 44, 20
1536307764.859, 0, 54, 23
1536307765.843, 0, 56, 27
1536307766.860, 0, 54, 23
1536307767.861, 0, 70, 34
1536307768.839, 0, 64, 38
1536307769.860, 0, 66, 53
1536307770.827, 0, 75, 53
1536307771.845, 0, 75, 57
1536307772.864, 0, 83, 53
1536307773.848, 0, 90, 50
1536307774.861, 0, 96, 40
1536307775.833, 0, 84, 43
1536307776.843, 0, 77, 48
1536307777.854, 0, 74, 34
1536307778.839, 0, 64, 43
1536307779.859, 0, 64, 38
1536307780.848, 0, 74, 35
1536307781.860, 0, 77, 38
1536307782.833, 0, 64, 41
1536307783.843, 0, 74, 44
1536307784.857, 0, 64, 50
1536307785.845, 0, 51, 48
1536307786.860, 0, 54, 38
1536307787.839, 0, 40, 30
1536307788.845, 0, 26, 14
1536307789.855, 0, 27, 13
1536307790.860, 0, 21, 16
1536307791.847, 0, 35, 23
1536307792.848, 0, 35, 27
1536307793.841, 0, 37, 23
1536307794.827, 0, 47, 35
1536307795.842, 0, 44, 38
1536307796.860, 0, 50, 38
1536307797.832, 0, 57, 56
1536307798.846, 0, 51, 44
1536307799.858, 0, 57, 41
1536307800.840, 0, 67, 48
1536307801.860, 0, 70, 44
1536307802.833, 0, 78, 44
1536307803.860, 0, 77, 43
1536307804.832, 0, 84, 40
1536307805.849, 0, 70, 30
1536307806.843, 0, 69, 27
1536307807.844, 0, 81, 21
1536307808.861, 0, 74, 30
1536307809.854, 0, 87, 47
1536307810.838, 0, 80, 51
1536307811.874, 0, 64, 57
1536307812.838, 0, 74, 43
1536307813.907, 0, 77, 27
1536307814.829, 0, 66, 13
1536307815.844, 0, 64, 16
1536307816.833, 0, 41, 20
1536307817.845, 0, 29, 23
1536307818.862, 0, 54, 35
1536307819.846, 0, 57, 40
1536307820.857, 0, 64, 50
1536307821.859, 0, 77, 51
1536307822.857, 0, 75, 47
1536307823.860, 0, 81, 38
1536307824.845, 0, 78, 35
1536307825.839, 0, 75, 17
1536307826.847, 0, 64, 20
1536307827.847, 0, 67, 20
1536307828.862, 0, 70, 17
1536307829.845, 0, 66, 30
1536307830.842, 0, 64, 47
1536307831.828, 0, 50, 34
1536307832.843, 0, 44, 27
1536307833.860, 0, 37, 24
1536307834.845, 0, 26, 8
1536307835.839, 0, 24, 16
1536307836.839, 0, 29, 26
1536307837.855, 0, 34, 37
1536307838.855, 0, 40, 37
1536307839.862, 0, 38, 38
1536307840.847, 0, 40, 47
1536307841.830, 0, 34, 38
1536307842.860, 0, 47, 35
1536307843.831, 0, 60, 37
1536307844.834, 0, 60, 21
1536307845.858, 0, 69, 14
1536307846.840, 0, 54, 20
1536307847.845, 0, 57, 23
1536307848.854, 0, 48, 38
1536307849.844, 0, 44, 50
1536307850.847, 0, 44, 51
1536307851.844, 0, 41, 53
1536307852.854, 0, 50, 50
1536307853.831, 0, 48, 57
1536307854.858, 0, 54, 60
1536307855.826, 0, 63, 50
1536307856.838, 0, 64, 48
1536307857.847, 0, 70, 30
1536307858.831, 0, 70, 34
1536307859.843, 0, 60, 30
1536307860.860, 0, 51, 24
1536307861.846, 0, 66, 27
1536307862.858, 0, 57, 26
1536307863.841, 0, 60, 51
1536307864.838, 0, 75, 56
1536307865.860, 0, 64, 61
1536307866.837, 0, 88, 51
1536307867.854, 0, 100, 26
1536307868.838, 0, 100, 11
1536307869.874, 0, 96, 13
1536307870.861, 0, 83, 16
1536307871.837, 0, 67, 21
1536307872.846, 0, 63, 30
1536307873.843, 0, 61, 21
1536307874.858, 0, 66, 21
1536307875.844, 0, 60, 11
1536307876.843, 0, 66, 1
1536307877.858, 0, 77, 1
1536307878.847, 0, 78, 1
1536307879.857, 0, 93, 16
1536307880.853, 0, 100, 26
1536307881.856, 0, 87, 23
1536307882.855, 0, 88, 17
1536307883.831, 0, 91, 20
1536307884.873, 0, 81, 20
1536307885.846, 0, 91, 23
1536307886.873, 0, 83, 13
1536307887.844, 0, 88, 13
1536307888.840, 0, 84, 13
1536307889.845, 0, 90, 10
1536307890.846, 0, 88, 17
1536307891.840, 0, 81, 20
1536307892.860, 0, 80, 20
1536307893.841, 0, 81, 17
1536307894.856, 0, 81, 21
1536307895.859, 0, 70, 11
1536307896.837, 0, 74, 13
1536307897.843, 0, 60, 11
1536307898.841, 0, 61, 10
1536307899.874, 0, 70, 4
1536307900.838, 0, 64, 14
1536307901.857, 0, 80, 20
1536307902.831, 0, 90, 17
1536307903.846, 0, 83, 21
1536307904.856, 0, 88, 16
1536307905.843, 0, 70, 17
1536307906.846, 0, 60, 35
1536307907.844, 0, 69, 35
1536307908.859, 0, 77, 29
1536307909.860, 0, 81, 35
1536307910.858, 0, 88, 16
1536307911.844, 0, 81, 14
1536307912.842, 0, 81, 27
1536307913.860, 0, 81, 13
1536307914.827, 0, 77, 11
1536307915.845, 0, 66, 20
1536307916.852, 0, 57, 8
1536307917.845, 0, 63, 16
1536307918.853, 0, 64, 21
1536307919.859, 0, 69, 8
1536307920.836, 0, 74, 11
1536307921.859, 0, 64, 3
1536307922.842, 0, 66, 8
1536307923.858, 0, 69, 10
1536307924.827, 0, 67, 14
1536307925.858, 0, 67, 20
1536307926.824, 0, 57, 16
1536307927.846, 0, 60, 37
1536307928.858, 0, 53, 38
1536307929.842, 0, 53, 30
1536307930.837, 0, 54, 43
1536307931.852, 0, 53, 30
1536307932.840, 0, 56, 20
1536307933.856, 0, 53, 24
1536307934.826, 0, 54, 14
1536307935.842, 0, 56, 1
1536307936.837, 0, 61, 13
1536307937.844, 0, 75, 21
1536307938.857, 0, 80, 27
1536307939.837, 0, 74, 40
1536307940.858, 0, 70, 24
1536307941.857, 0, 67, 23
1536307942.836, 0, 64, 10
1536307943.853, 0, 69, 23
1536307944.829, 0, 66, 29
1536307945.858, 0, 61, 20
1536307946.829, 0, 48, 29
1536307947.841, 0, 40, 14
1536307948.858, 0, 50, 16
1536307949.839, 0, 50, 23
1536307950.853, 0, 66, 20
1536307951.843, 0, 70, 14
1536307952.844, 0, 74, 4
1536307953.852, 0, 81, 1
1536307954.836, 0, 77, 1
1536307955.856, 0, 83, 4
1536307956.843, 0, 80, 4
1536307957.838, 0, 74, 1
1536307958.830, 0, 87, 1
1536307959.842, 0, 91, 1
1536307960.841, 0, 78, 13
1536307961.842, 0, 88, 34
1536307962.844, 0, 66, 27
1536307963.841, 0, 60, 30
1536307964.843, 0, 66, 13
1536307965.852, 0, 61, 10
1536307966.843, 0, 63, 20
1536307967.842, 0, 67, 29
1536307968.860, 0, 75, 43
1536307969.843, 0, 77, 41
1536307970.858, 0, 70, 35
1536307971.843, 0, 57, 26
1536307972.858, 0, 40, 20
1536307973.827, 0, 37, 20
1536307974.839, 0, 50, 14
1536307975.824, 0, 51, 21
1536307976.844, 0, 63, 14
1536307977.838, 0, 67, 14
1536307978.837, 0, 78, 21
1536307979.839, 0, 81, 8
1536307980.859, 0, 67, 20
1536307981.855, 0, 61, 16
1536307982.858, 0, 43, 1
1536307983.825, 0, 30, 1
1536307984.856, 0, 47, 1
1536307985.825, 0, 35, 7
1536307986.841, 0, 40, 34
1536307987.823, 0, 56, 34
1536307988.836, 0, 47, 34
1536307989.837, 0, 50, 10
1536307990.844, 0, 61, 7
1536307991.838, 0, 53, 17
1536307992.850, 0, 56, 20
1536307993.825, 0, 60, 37
1536307994.856, 0, 56, 30
1536307995.828, 0, 63, 44
1536307996.857, 0, 64, 35
1536307997.827, 0, 67, 35
1536307998.858, 0, 70, 23
1536307999.857, 0, 77, 13
1536308000.845, 0, 84, 16
1536308001.839, 0, 78, 13
1536308002.871, 0, 84, 21
1536308003.836, 0, 70, 17
1536308004.843, 0, 77, 17
1536308005.827, 0, 74, 26
1536308006.834, 0, 51, 23
1536308007.830, 0, 56, 37
1536308008.835, 0, 54, 41
1536308009.840, 0, 69, 34
1536308010.838, 0, 70, 41
1536308011.844, 0, 67, 35
1536308012.858, 0, 66, 29
1536308013.855, 0, 74, 30
1536308014.858, 0, 83, 27
1536308015.826, 0, 84, 35
1536308016.850, 0, 75, 48
1536308017.837, 0, 75, 57
1536308018.841, 0, 70, 56
1536308019.860, 0, 77, 43
1536308020.845, 0, 80, 35
1536308021.856, 0, 64, 30
1536308022.842, 0, 63, 27
1536308023.839, 0, 63, 40
1536308024.860, 0, 61, 48
1536308025.843, 0, 61, 38
1536308026.855, 0, 66, 50
1536308027.842, 0, 63, 38
1536308028.836, 0, 67, 29
1536308029.824, 0, 77, 38
1536308030.840, 0, 66, 26
1536308031.858, 0, 64, 21
1536308032.841, 0, 64, 30
1536308033.854, 0, 44, 21
1536308034.822, 0, 51, 29
1536308035.828, 0, 63, 38
1536308036.853, 0, 64, 23
1536308037.840, 0, 74, 26
1536308038.837, 0, 75, 17
1536308039.844, 0, 63, 11
1536308040.836, 0, 57, 21
1536308041.854, 0, 74, 34
1536308042.835, 0, 75, 35
1536308043.867, 0, 84, 34
1536308044.824, 0, 88, 34
1536308045.838, 0, 90, 23
1536308046.822, 0, 90, 35
1536308047.841, 0, 83, 48
1536308048.837, 0, 75, 26
1536308049.840, 0, 66, 35
1536308050.835, 0, 56, 26
1536308051.850, 0, 47, 24
1536308052.839, 0, 56, 41
1536308053.840, 0, 35, 30
1536308054.860, 0, 26, 44
1536308055.855, 0, 29, 38
1536308056.820, 0, 26, 47
1536308057.834, 0, 35, 44
1536308058.824, 0, 47, 29
1536308059.838, 0, 60, 38
1536308060.841, 0, 63, 24
1536308061.854, 0, 69, 21
1536308062.833, 0, 70, 26
1536308063.859, 0, 51, 21
1536308064.842, 0, 60, 38
1536308065.842, 0, 63, 53
1536308066.822, 0, 63, 48
1536308067.843, 0, 70, 41
1536308068.827, 0, 63, 34
1536308069.843, 0, 60, 24
1536308070.837, 0, 60, 21
1536308071.841, 0, 61, 30
1536308072.854, 0, 61, 27
1536308073.868, 0, 61, 38
1536308074.840, 0, 57, 48
1536308075.850, 0, 54, 41
1536308076.824, 0, 44, 41
1536308077.839, 0, 51, 37
1536308078.821, 0, 61, 35
1536308079.835, 0, 61, 44
1536308080.839, 0, 66, 38
1536308081.842, 0, 61, 43
1536308082.854, 0, 50, 34
1536308083.822, 0, 56, 24
1536308084.855, 0, 57, 47
1536308085.851, 0, 60, 41
1536308086.827, 0, 67, 56
1536308087.857, 0, 63, 53
1536308088.839, 0, 60, 29
1536308089.840, 0, 66, 37
1536308090.857, 0, 60, 30
1536308091.835, 0, 63, 34
1536308092.839, 0, 63, 41
1536308093.824, 0, 67, 30
1536308094.836, 0, 54, 23
1536308095.844, 0, 43, 29
1536308096.827, 0, 43, 23
1536308097.855, 0, 34, 24
1536308098.834, 0, 47, 26
1536308099.851, 0, 57, 38
1536308100.827, 0, 70, 56
1536308101.834, 0, 70, 53
1536308102.839, 0, 64, 64
1536308103.836, 0, 64, 53
1536308104.855, 0, 54, 48
1536308105.824, 0, 69, 56
1536308106.842, 0, 74, 37
1536308107.827, 0, 51, 23
1536308108.834, 0, 54, 17
1536308109.839, 0, 43, 13
1536308110.854, 0, 57, 26
1536308111.840, 0, 66, 37
1536308112.858, 0, 60, 43
1536308113.842, 0, 60, 38
1536308114.852, 0, 48, 20
1536308115.825, 0, 63, 27
1536308116.872, 0, 70, 38
1536308117.824, 0, 80, 37
1536308118.842, 0, 78, 50
1536308119.833, 0, 80, 50
1536308120.828, 0, 74, 37
1536308121.837, 0, 63, 40
1536308122.853, 0, 66, 50
1536308123.839, 0, 57, 44
1536308124.849, 0, 69, 48
1536308125.835, 0, 63, 53
1536308126.856, 0, 56, 50
1536308127.821, 0, 53, 29
1536308128.838, 0, 48, 21
1536308129.824, 0, 57, 16
1536308130.838, 0, 64, 20
1536308131.837, 0, 75, 40
1536308132.853, 0, 80, 47
1536308133.836, 0, 77, 57
1536308134.848, 0, 67, 63
1536308135.825, 0, 64, 66
1536308136.857, 0, 60, 66
1536308137.822, 0, 57, 60
1536308138.833, 0, 57, 54
1536308139.827, 0, 63, 57
1536308140.836, 0, 54, 51
1536308141.837, 0, 60, 48
1536308142.853, 0, 66, 47
1536308143.834, 0, 54, 43
1536308144.853, 0, 51, 44
1536308145.832, 0, 44, 53
1536308146.871, 0, 30, 48
1536308147.826, 0, 35, 54
1536308148.838, 0, 37, 63
1536308149.826, 0, 48, 57
1536308150.838, 0, 53, 63
1536308151.842, 0, 51, 40
1536308152.826, 0, 43, 26
1536308153.853, 0, 41, 20
1536308154.824, 0, 48, 24
1536308155.841, 0, 48, 41
1536308156.853, 0, 63, 53
1536308157.823, 0, 63, 54
1536308158.852, 0, 60, 48
1536308159.826, 0, 63, 38
1536308160.835, 0, 63, 37
1536308161.854, 0, 54, 47
1536308162.839, 0, 48, 41
1536308163.837, 0, 51, 56
1536308164.821, 0, 53, 61
1536308165.838, 0, 70, 57
1536308166.832, 0, 75, 61
1536308167.832, 0, 69, 50
1536308168.855, 0, 69, 44
1536308169.838, 0, 51, 43
1536308170.851, 0, 51, 56
1536308171.824, 0, 47, 54
1536308172.854, 0, 34, 44
1536308173.857, 0, 41, 54
1536308174.864, 0, 38, 56
1536308175.854, 0, 38, 67
1536308176.820, 0, 41, 84
1536308177.828, 0, 30, 77
1536308178.821, 0, 44, 66
1536308179.838, 0, 48, 56
1536308180.837, 0, 47, 44
1536308181.840, 0, 67, 43
1536308182.838, 0, 64, 37
1536308183.847, 0, 69, 38
1536308184.838, 0, 81, 47
1536308185.853, 0, 60, 40
1536308186.822, 0, 47, 43
1536308187.854, 0, 44, 41
1536308188.821, 0, 43, 47
1536308189.825, 0, 51, 50
1536308190.836, 0, 56, 47
1536308191.826, 0, 54, 50
1536308192.834, 0, 54, 48
1536308193.848, 0, 56, 47
1536308194.835, 0, 63, 44
1536308195.840, 0, 57, 41
1536308196.839, 0, 53, 24
1536308197.840, 0, 50, 30
1536308198.852, 0, 54, 35
1536308199.831, 0, 60, 26
1536308200.822, 0, 61, 47
1536308201.832, 0, 56, 41
1536308202.850, 0, 53, 41
1536308203.822, 0, 47, 51
1536308204.839, 0, 51, 47
1536308205.848, 0, 50, 44
1536308206.837, 0, 50, 41
1536308207.854, 0, 63, 30
1536308208.822, 0, 63, 24
1536308209.837, 0, 77, 38
1536308210.824, 0, 77, 44
1536308211.839, 0, 51, 47
1536308212.835, 0, 61, 54
1536308213.852, 0, 53, 50
1536308214.836, 0, 35, 38
1536308215.825, 0, 63, 47
1536308216.839, 0, 53, 37
1536308217.868, 0, 60, 30
1536308218.820, 0, 64, 38
1536308219.835, 0, 57, 35
1536308220.819, 0, 63, 43
1536308221.833, 0, 51, 47
1536308222.853, 0, 56, 47
1536308223.838, 0, 51, 40
1536308224.851, 0, 43, 38
1536308225.817, 0, 48, 30
1536308226.835, 0, 35, 30
1536308227.821, 0, 34, 29
1536308228.852, 0, 20, 37
1536308229.856, 0, 29, 47
1536308230.838, 0, 34, 50
1536308231.836, 0, 37, 63
1536308232.866, 0, 47, 56
1536308233.834, 0, 34, 38
1536308234.855, 0, 41, 34
1536308235.821, 0, 54, 30
1536308236.837, 0, 61, 38
1536308237.817, 0, 67, 43
1536308238.830, 0, 66, 47
1536308239.839, 0, 63, 50
1536308240.821, 0, 56, 44
1536308241.831, 0, 44, 41
1536308242.837, 0, 48, 50
1536308243.855, 0, 43, 50
1536308244.851, 0, 37, 47
1536308245.834, 0, 48, 40
1536308246.837, 0, 43, 29
1536308247.825, 0, 54, 26
1536308248.834, 0, 64, 38
1536308249.819, 0, 54, 47
1536308250.824, 0, 61, 43
1536308251.829, 0, 44, 40
1536308252.824, 0, 48, 41
1536308253.830, 0, 53, 47
1536308254.846, 0, 51, 54
1536308255.830, 0, 63, 57
1536308256.837, 0, 61, 53
1536308257.817, 0, 69, 56
1536308258.850, 0, 77, 63
1536308259.816, 0, 69, 63
1536308260.839, 0, 64, 53
1536308261.832, 0, 64, 51
1536308262.823, 0, 57, 54
1536308263.835, 0, 57, 48
1536308264.853, 0, 66, 57
1536308265.839, 0, 60, 54
1536308266.845, 0, 50, 43
1536308267.839, 0, 60, 51
1536308268.836, 0, 60, 54
1536308269.833, 0, 56, 51
1536308270.831, 0, 74, 56
1536308271.821, 0, 50, 51
1536308272.830, 0, 44, 47
1536308273.852, 0, 51, 50
1536308274.831, 0, 41, 30
1536308275.833, 0, 56, 29
1536308276.845, 0, 43, 14
1536308277.822, 0, 47, 14
1536308278.853, 0, 54, 26
1536308279.837, 0, 35, 23
1536308280.834, 0, 51, 40
1536308281.821, 0, 41, 43
1536308282.838, 0, 26, 40
1536308283.833, 0, 35, 41
1536308284.832, 0, 26, 30
1536308285.832, 0, 34, 27
1536308286.820, 0, 48, 37
1536308287.835, 0, 66, 43
1536308288.846, 0, 69, 56
1536308289.821, 0, 70, 60
1536308290.831, 0, 77, 57
1536308291.823, 0, 74, 50
1536308292.830, 0, 70, 43
1536308293.836, 0, 69, 34
1536308294.829, 0, 66, 38
1536308295.836, 0, 40, 27
1536308296.814, 0, 44, 26
1536308297.830, 0, 40, 37
1536308298.821, 0, 37, 35
1536308299.835, 0, 60, 51
1536308300.838, 0, 47, 44
1536308301.824, 0, 44, 47
1536308302.863, 0, 34, 47
1536308303.848, 0, 44, 50
1536308304.830, 0, 50, 51
1536308305.837, 0, 57, 48
1536308306.823, 0, 70, 50
1536308307.834, 0, 51, 47
1536308308.819, 0, 51, 64
1536308309.830, 0, 50, 63
1536308310.820, 0, 51, 63
1536308311.821, 0, 54, 64
1536308312.837, 0, 50, 51
1536308313.819, 0, 48, 50
1536308314.838, 0, 35, 48
1536308315.851, 0, 35, 34
1536308316.847, 0, 38, 30
1536308317.844, 0, 48, 34
1536308318.819, 0, 64, 29
1536308319.839, 0, 74, 30
1536308320.822, 0, 80, 41
1536308321.839, 0, 74, 41
1536308322.835, 0, 69, 47
1536308323.830, 0, 60, 47
1536308324.829, 0, 53, 47
1536308325.853, 0, 47, 44
1536308326.836, 0, 43, 44
1536308327.845, 0, 41, 41
1536308328.818, 0, 40, 35
1536308329.851, 0, 48, 38
1536308330.819, 0, 43, 26
1536308331.836, 0, 51, 34
1536308332.833, 0, 50, 38
1536308333.837, 0, 30, 34
1536308334.853, 0, 35, 50
1536308335.817, 0, 30, 57
1536308336.834, 0, 34, 54
1536308337.838, 0, 57, 50
1536308338.818, 0, 60, 35
1536308339.853, 0, 60, 43
1536308340.836, 0, 67, 53
1536308341.834, 0, 56, 53
1536308342.849, 0, 63, 61
1536308343.829, 0, 74, 51
1536308344.845, 0, 69, 37
1536308345.823, 0, 63, 38
1536308346.850, 0, 67, 43
1536308347.817, 0, 47, 34
1536308348.819, 0, 51, 37
1536308349.837, 0, 53, 53
1536308350.820, 0, 40, 44
1536308351.835, 0, 66, 53
1536308352.822, 0, 61, 53
1536308353.831, 0, 69, 40
1536308354.835, 0, 69, 41
1536308355.832, 0, 61, 51
1536308356.834, 0, 64, 54
1536308357.821, 0, 66, 63
1536308358.836, 0, 78, 60
1536308359.822, 0, 67, 48
1536308360.828, 0, 69, 50
1536308361.827, 0, 70, 38
1536308362.818, 0, 63, 47
1536308363.834, 0, 53, 30
1536308364.834, 0, 54, 34
1536308365.827, 0, 56, 44
1536308366.867, 0, 63, 44
1536308367.817, 0, 70, 54
1536308368.836, 0, 60, 54
1536308369.820, 0, 47, 54
1536308370.837, 0, 40, 51
1536308371.823, 0, 51, 51
1536308372.837, 0, 54, 37
1536308373.834, 0, 64, 27
1536308374.848, 0, 75, 30
1536308375.836, 0, 64, 47
1536308376.849, 0, 69, 57
1536308377.834, 0, 66, 56
1536308378.834, 0, 56, 51
1536308379.816, 0, 48, 40
1536308380.834, 0, 51, 41
1536308381.816, 0, 44, 35
1536308382.819, 0, 44, 43
1536308383.835, 0, 54, 38
1536308384.836, 0, 56, 41
1536308385.830, 0, 56, 54
1536308386.834, 0, 51, 48
1536308387.843, 0, 64, 54
1536308388.850, 0, 63, 56
1536308389.818, 0, 77, 50
1536308390.830, 0, 94, 47
1536308391.815, 0, 84, 43
1536308392.829, 0, 78, 40
1536308393.837, 0, 77, 51
1536308394.820, 0, 66, 56
1536308395.830, 0, 61, 56
1536308396.837, 0, 57, 50
1536308397.831, 0, 56, 41
1536308398.865, 0, 48, 40
1536308399.821, 0, 43, 44
1536308400.833, 0, 54, 56
1536308401.820, 0, 63, 57
1536308402.848, 0, 50, 60
1536308403.834, 0, 53, 54
1536308404.828, 0, 60, 43
1536308405.834, 0, 50, 35
1536308406.818, 0, 61, 40
1536308407.828, 0, 66, 47
1536308408.843, 0, 48, 57
1536308409.832, 0, 40, 63
1536308410.847, 0, 37, 63
1536308411.833, 0, 37, 63
1536308412.834, 0, 35, 61
1536308413.832, 0, 41, 57
1536308414.828, 0, 47, 50
1536308415.832, 0, 40, 34
1536308416.819, 0, 50, 30
1536308417.846, 0, 61, 34
